turbine_id,farm_id,timestamp,received_at,power_output_kw,wind_speed_ms,rotor_rpm,blade_pitch_deg,gearbox_temp_c
TURB049,FARM03,2026-01-02T16:45:00Z,2026-01-02T16:47:00Z,1755.3,8.5,11.7,26.0,75.6
TURB049,FARM03,2026-01-02T16:50:00Z,2026-01-02T16:55:00Z,1315.3,7.4,10.2,26.0,75.3
TURB049,FARM03,2026-01-02T16:55:00Z,2026-01-02T17:00:00Z,1405.1,7.5,10.5,26.0,75.3
TURB049,FARM03,2026-01-02T17:00:00Z,2026-01-02T17:02:00Z,1455.1,7.0,9.1,26.0,75.5
TURB049,FARM03,2026-01-02T17:05:00Z,2026-01-02T17:07:00Z,1598.3,8.3,10.9,26.0,75.3
TURB049,FARM03,2026-01-02T17:10:00Z,2026-01-02T17:13:00Z,1663.5,7.8,10.6,26.0,75.4
TURB049,FARM03,2026-01-02T17:15:00Z,2026-01-02T17:20:00Z,1379.3,7.5,10.2,26.0,75.1
TURB049,FARM03,2026-01-02T17:20:00Z,2026-01-02T17:23:00Z,1443.4,7.9,10.6,26.0,75.2
TURB049,FARM03,2026-01-02T17:25:00Z,2026-01-02T17:27:00Z,1538.9,7.6,9.8,26.0,75.4
TURB049,FARM03,2026-01-02T17:30:00Z,2026-01-02T17:33:00Z,1111.9,6.6,8.8,26.0,74.8
TURB049,FARM03,2026-01-02T17:35:00Z,2026-01-02T17:36:00Z,1346.7,7.3,9.6,26.0,74.7
TURB049,FARM03,2026-01-02T17:40:00Z,2026-01-02T17:44:00Z,1165.4,7.3,9.9,26.0,74.6
TURB049,FARM03,2026-01-02T17:45:00Z,2026-01-02T17:48:00Z,655.2,5.0,6.5,26.0,73.6
TURB049,FARM03,2026-01-02T17:50:00Z,2026-01-02T17:51:00Z,993.4,6.3,8.3,26.0,73.0
TURB049,FARM03,2026-01-02T17:55:00Z,2026-01-02T17:56:00Z,1007.4,6.1,7.9,26.0,72.7
TURB049,FARM03,2026-01-02T18:00:00Z,2026-01-02T18:02:00Z,1080.1,6.4,8.7,26.0,72.9
TURB049,FARM03,2026-01-02T18:05:00Z,2026-01-02T18:09:00Z,1427.0,7.6,9.9,26.0,73.3
TURB049,FARM03,2026-01-02T18:10:00Z,2026-01-02T18:14:00Z,1238.2,6.8,8.4,26.0,73.4
TURB049,FARM03,2026-01-02T18:15:00Z,2026-01-02T18:17:00Z,910.0,5.5,7.1,26.0,73.2
TURB049,FARM03,2026-01-02T18:20:00Z,2026-01-02T18:22:00Z,1077.5,6.1,7.6,26.0,72.8
TURB049,FARM03,2026-01-02T18:25:00Z,2026-01-02T18:29:00Z,1100.6,6.4,8.8,26.0,72.4
TURB049,FARM03,2026-01-02T18:30:00Z,2026-01-02T18:33:00Z,859.1,5.6,8.0,26.0,71.8
TURB049,FARM03,2026-01-02T18:35:00Z,2026-01-02T18:38:00Z,420.5,4.5,6.4,26.0,71.0
TURB049,FARM03,2026-01-02T18:40:00Z,2026-01-02T18:41:00Z,923.2,5.9,7.8,26.0,70.6
TURB049,FARM03,2026-01-02T18:45:00Z,2026-01-02T18:47:00Z,1081.9,6.5,8.3,26.0,70.9
TURB049,FARM03,2026-01-02T18:50:00Z,2026-01-02T18:53:00Z,705.7,5.1,7.1,26.0,70.6
TURB049,FARM03,2026-01-02T18:55:00Z,2026-01-02T18:56:00Z,554.1,5.1,6.5,26.0,70.5
TURB049,FARM03,2026-01-02T19:00:00Z,2026-01-02T19:01:00Z,779.8,5.9,7.4,26.0,70.2
TURB049,FARM03,2026-01-02T19:05:00Z,2026-01-02T19:07:00Z,1144.8,6.2,8.3,26.4,70.3
TURB049,FARM03,2026-01-02T19:10:00Z,2026-01-02T19:11:00Z,870.0,6.0,8.2,26.1,69.9
TURB049,FARM03,2026-01-02T19:15:00Z,2026-01-02T19:19:00Z,851.3,5.8,7.4,26.0,70.0
TURB049,FARM03,2026-01-02T19:20:00Z,2026-01-02T19:24:00Z,753.7,5.3,7.8,26.0,70.2
TURB049,FARM03,2026-01-02T19:25:00Z,2026-01-02T19:28:00Z,410.8,4.2,5.6,26.0,69.6
TURB049,FARM03,2026-01-02T19:30:00Z,2026-01-02T19:33:00Z,508.0,4.7,6.8,26.0,68.9
TURB049,FARM03,2026-01-02T19:35:00Z,2026-01-02T19:39:00Z,1017.3,6.3,8.2,26.0,69.6
TURB049,FARM03,2026-01-02T19:40:00Z,2026-01-02T19:41:00Z,1111.9,6.5,8.1,26.4,69.9
TURB049,FARM03,2026-01-02T19:45:00Z,2026-01-02T19:50:00Z,1622.1,7.5,10.2,27.8,70.6
TURB049,FARM03,2026-01-02T19:50:00Z,2026-01-02T19:55:00Z,851.8,5.8,7.7,28.3,70.3
TURB049,FARM03,2026-01-02T19:55:00Z,2026-01-02T19:57:00Z,1471.5,7.4,9.7,26.0,70.9
TURB049,FARM03,2026-01-02T20:00:00Z,2026-01-02T20:02:00Z,1233.9,7.1,8.4,27.4,71.1
TURB049,FARM03,2026-01-02T20:05:00Z,2026-01-02T20:08:00Z,968.0,6.2,8.5,26.5,70.8
TURB049,FARM03,2026-01-02T20:10:00Z,2026-01-02T20:15:00Z,1016.4,6.5,8.8,28.4,70.6
TURB049,FARM03,2026-01-02T20:15:00Z,2026-01-02T20:16:00Z,978.5,6.1,8.0,27.0,70.3
TURB049,FARM03,2026-01-02T20:20:00Z,2026-01-02T20:22:00Z,683.9,5.4,7.6,28.1,69.7
TURB049,FARM03,2026-01-02T20:25:00Z,2026-01-02T20:26:00Z,831.2,5.7,6.7,26.4,69.8
TURB049,FARM03,2026-01-02T20:30:00Z,2026-01-02T20:35:00Z,591.9,5.0,7.3,27.7,69.0
TURB049,FARM03,2026-01-02T20:35:00Z,2026-01-02T20:36:00Z,616.8,5.1,7.4,26.6,68.7
TURB049,FARM03,2026-01-02T20:40:00Z,2026-01-02T20:43:00Z,829.0,5.4,7.1,27.5,69.2
TURB049,FARM03,2026-01-02T20:45:00Z,2026-01-02T21:04:00Z,844.9,6.1,8.3,27.3,69.4
TURB049,FARM03,2026-01-02T20:50:00Z,2026-01-02T20:51:00Z,1344.9,7.0,9.4,30.0,69.9
TURB049,FARM03,2026-01-02T20:55:00Z,2026-01-02T20:58:00Z,1189.2,6.9,8.3,26.0,70.7
TURB049,FARM03,2026-01-02T21:00:00Z,2026-01-02T21:01:00Z,854.5,5.8,7.9,29.4,70.5
TURB049,FARM03,2026-01-02T21:05:00Z,2026-01-02T21:09:00Z,705.9,5.4,7.7,29.1,70.3
TURB049,FARM03,2026-01-02T21:10:00Z,2026-01-02T21:13:00Z,1198.8,7.0,9.5,28.5,70.7
TURB049,FARM03,2026-01-02T21:15:00Z,2026-01-02T21:17:00Z,737.1,5.3,7.0,28.6,70.3
TURB049,FARM03,2026-01-02T21:20:00Z,2026-01-02T21:25:00Z,1288.4,6.4,8.4,28.3,70.2
TURB049,FARM03,2026-01-02T21:25:00Z,2026-01-02T21:27:00Z,733.4,5.2,7.3,27.7,69.8
TURB049,FARM03,2026-01-02T21:30:00Z,2026-01-02T21:34:00Z,593.7,4.9,7.0,28.0,69.6
TURB049,FARM03,2026-01-02T21:35:00Z,2026-01-02T21:37:00Z,758.8,5.3,7.1,28.9,69.3
TURB049,FARM03,2026-01-02T21:40:00Z,2026-01-02T21:45:00Z,805.8,5.3,7.6,29.4,69.3
TURB049,FARM03,2026-01-02T21:45:00Z,2026-01-02T21:50:00Z,560.1,4.7,6.1,29.0,68.9
TURB049,FARM03,2026-01-02T21:50:00Z,2026-01-02T22:04:00Z,689.9,5.0,6.6,27.9,68.7
TURB049,FARM03,2026-01-02T21:55:00Z,2026-01-02T21:59:00Z,491.4,4.8,6.4,30.4,68.2
TURB049,FARM03,2026-01-02T22:00:00Z,2026-01-02T22:01:00Z,1106.7,6.6,9.1,28.8,68.4
TURB049,FARM03,2026-01-02T22:05:00Z,2026-01-02T22:07:00Z,1408.2,7.3,9.4,29.0,69.3
TURB049,FARM03,2026-01-02T22:10:00Z,2026-01-02T22:14:00Z,1542.9,7.6,10.2,29.6,70.1
TURB049,FARM03,2026-01-02T22:15:00Z,2026-01-02T22:33:00Z,1285.2,6.6,8.8,29.4,70.9
TURB049,FARM03,2026-01-02T22:20:00Z,2026-01-02T22:24:00Z,762.5,5.4,7.2,27.3,70.6
TURB049,FARM03,2026-01-02T22:25:00Z,2026-01-02T22:30:00Z,760.2,5.3,7.4,30.9,70.5
TURB049,FARM03,2026-01-02T22:30:00Z,2026-01-02T22:34:00Z,852.4,5.5,7.4,29.2,70.2
TURB049,FARM03,2026-01-02T22:35:00Z,2026-01-02T22:36:00Z,420.8,4.3,5.3,29.4,69.8
TURB049,FARM03,2026-01-02T22:40:00Z,2026-01-02T22:41:00Z,33.9,3.1,4.3,30.7,68.8
TURB049,FARM03,2026-01-02T22:45:00Z,2026-01-02T22:48:00Z,214.1,3.7,5.6,30.9,68.3
TURB049,FARM03,2026-01-02T22:50:00Z,2026-01-02T22:52:00Z,0.0,3.0,0.1,31.7,67.6
TURB049,FARM03,2026-01-02T22:55:00Z,2026-01-02T23:00:00Z,0.0,2.6,0.6,31.7,66.6
TURB049,FARM03,2026-01-02T23:00:00Z,2026-01-02T23:02:00Z,0.0,2.5,0.0,30.7,66.5
TURB049,FARM03,2026-01-02T23:05:00Z,2026-01-02T23:07:00Z,22.0,1.9,0.2,30.4,65.8
TURB049,FARM03,2026-01-02T23:10:00Z,2026-01-02T23:11:00Z,10.1,2.1,0.6,30.0,65.0
TURB049,FARM03,2026-01-02T23:15:00Z,2026-01-02T23:16:00Z,0.0,2.7,0.0,32.8,64.7
TURB049,FARM03,2026-01-02T23:20:00Z,2026-01-02T23:22:00Z,0.0,2.2,0.5,31.7,63.7
TURB049,FARM03,2026-01-02T23:25:00Z,2026-01-02T23:30:00Z,6.1,2.6,0.0,31.6,63.6
TURB049,FARM03,2026-01-02T23:30:00Z,2026-01-02T23:33:00Z,229.0,3.7,4.4,32.1,63.7
TURB049,FARM03,2026-01-02T23:35:00Z,2026-01-02T23:38:00Z,452.6,4.5,6.2,31.5,64.2
TURB049,FARM03,2026-01-02T23:40:00Z,2026-01-02T23:44:00Z,398.5,4.1,6.0,31.3,64.4
TURB049,FARM03,2026-01-02T23:45:00Z,2026-01-02T23:48:00Z,893.6,6.2,8.3,32.7,65.1
TURB049,FARM03,2026-01-02T23:50:00Z,2026-01-02T23:55:00Z,739.4,5.2,6.5,33.0,65.7
TURB049,FARM03,2026-01-02T23:55:00Z,2026-01-02T23:57:00Z,516.1,4.5,6.2,32.2,66.2
TURB050,FARM05,2026-01-01T00:00:00Z,2026-01-01T00:02:00Z,858.0,5.3,6.8,2.0,68.4
TURB050,FARM05,2026-01-01T00:05:00Z,2026-01-01T00:07:00Z,1404.7,6.7,8.9,3.0,69.0
TURB050,FARM05,2026-01-01T00:10:00Z,2026-01-01T00:13:00Z,678.7,4.8,6.0,2.0,68.7
TURB050,FARM05,2026-01-01T00:15:00Z,2026-01-01T00:19:00Z,674.6,4.9,6.9,3.3,69.0
TURB050,FARM05,2026-01-01T00:20:00Z,2026-01-01T00:32:00Z,611.7,4.6,6.6,1.6,68.4
TURB050,FARM05,2026-01-01T00:25:00Z,2026-01-01T00:35:00Z,1131.9,5.3,7.4,1.4,68.6
TURB050,FARM05,2026-01-01T00:35:00Z,2026-01-01T00:40:00Z,496.0,4.1,5.5,1.7,67.7
TURB050,FARM05,2026-01-01T00:40:00Z,2026-01-01T00:42:00Z,549.6,4.2,5.3,2.3,67.3
TURB050,FARM05,2026-01-01T00:45:00Z,2026-01-01T00:50:00Z,100.0,3.3,4.3,1.4,66.4
TURB050,FARM05,2026-01-01T00:50:00Z,2026-01-01T00:52:00Z,36.7,2.6,0.2,3.1,65.6
TURB050,FARM05,2026-01-01T00:55:00Z,2026-01-01T00:56:00Z,38.2,3.1,3.8,2.3,64.8
TURB050,FARM05,2026-01-01T01:00:00Z,2026-01-01T01:01:00Z,131.2,3.4,4.8,2.5,64.4
TURB050,FARM05,2026-01-01T01:05:00Z,2026-01-01T01:08:00Z,25.8,3.2,4.5,1.5,64.3
TURB050,FARM05,2026-01-01T01:10:00Z,2026-01-01T01:11:00Z,394.6,4.4,5.3,2.7,64.6
TURB050,FARM05,2026-01-01T01:15:00Z,2026-01-01T01:17:00Z,0.0,2.9,0.4,2.9,64.0
TURB050,FARM05,2026-01-01T01:20:00Z,2026-01-01T01:25:00Z,714.4,4.8,6.5,2.2,64.6
TURB050,FARM05,2026-01-01T01:25:00Z,2026-01-01T01:26:00Z,693.8,4.7,6.8,3.6,64.9
TURB050,FARM05,2026-01-01T01:30:00Z,2026-01-01T01:32:00Z,947.7,5.0,6.5,3.1,65.3
TURB050,FARM05,2026-01-01T01:35:00Z,2026-01-01T01:38:00Z,475.3,4.1,5.6,1.4,65.2
TURB050,FARM05,2026-01-01T01:40:00Z,2026-01-01T01:44:00Z,1045.7,5.7,7.1,1.9,65.9
TURB050,FARM05,2026-01-01T01:45:00Z,2026-01-01T01:50:00Z,1098.0,5.5,7.7,2.2,66.7
TURB050,FARM05,2026-01-01T01:50:00Z,2026-01-01T01:54:00Z,1126.1,6.0,8.0,3.7,67.1
TURB050,FARM05,2026-01-01T01:55:00Z,2026-01-01T01:59:00Z,990.5,5.7,8.2,2.5,67.1
TURB050,FARM05,2026-01-01T02:00:00Z,2026-01-01T02:05:00Z,2014.4,7.7,10.3,2.0,68.4
TURB050,FARM05,2026-01-01T02:05:00Z,2026-01-01T02:10:00Z,1777.0,7.3,9.8,2.5,69.4
TURB050,FARM05,2026-01-01T02:10:00Z,2026-01-01T02:13:00Z,1685.2,7.2,9.8,2.0,70.3
TURB050,FARM05,2026-01-01T02:15:00Z,2026-01-01T02:19:00Z,2025.3,8.0,10.9,2.1,71.3
TURB050,FARM05,2026-01-01T02:20:00Z,2026-01-01T02:23:00Z,2171.8,8.8,11.3,1.8,72.1
TURB050,FARM05,2026-01-01T02:25:00Z,2026-01-01T02:27:00Z,2302.9,8.8,11.9,2.8,73.0
TURB050,FARM05,2026-01-01T02:30:00Z,2026-01-01T02:31:00Z,2259.9,8.4,11.4,5.5,74.1
TURB050,FARM05,2026-01-01T02:35:00Z,2026-01-01T02:39:00Z,1750.7,7.8,9.9,1.2,74.1
TURB050,FARM05,2026-01-01T02:40:00Z,2026-01-01T02:45:00Z,1764.8,7.1,9.1,2.5,74.1
TURB050,FARM05,2026-01-01T02:45:00Z,2026-01-01T02:50:00Z,1921.1,7.9,10.2,0.8,74.3
TURB050,FARM05,2026-01-01T02:50:00Z,2026-01-01T02:53:00Z,1386.3,6.7,7.9,3.0,74.2
TURB050,FARM05,2026-01-01T02:55:00Z,2026-01-01T02:56:00Z,1224.6,6.2,8.5,3.5,74.1
TURB050,FARM05,2026-01-01T03:00:00Z,2026-01-01T03:03:00Z,1223.7,6.3,8.9,1.2,73.6
TURB050,FARM05,2026-01-01T03:05:00Z,2026-01-01T03:06:00Z,1939.7,7.7,10.1,2.1,73.7
TURB050,FARM05,2026-01-01T03:10:00Z,2026-01-01T03:15:00Z,2031.4,8.2,10.6,2.4,74.2
TURB050,FARM05,2026-01-01T03:15:00Z,2026-01-01T03:19:00Z,1478.4,7.1,9.1,1.7,74.1
TURB050,FARM05,2026-01-01T03:20:00Z,2026-01-01T03:24:00Z,2100.3,8.6,11.3,3.5,75.0
TURB050,FARM05,2026-01-01T03:25:00Z,2026-01-01T03:29:00Z,1656.9,6.9,9.3,2.8,74.8
TURB050,FARM05,2026-01-01T03:30:00Z,2026-01-01T03:32:00Z,1890.6,7.9,10.2,1.2,75.0
TURB050,FARM05,2026-01-01T03:35:00Z,2026-01-01T03:40:00Z,2010.0,8.2,10.7,1.4,75.3
TURB050,FARM05,2026-01-01T03:40:00Z,2026-01-01T03:42:00Z,2306.9,8.6,12.0,2.6,76.2
TURB050,FARM05,2026-01-01T03:45:00Z,2026-01-01T03:48:00Z,1969.7,7.8,9.9,1.9,76.0
TURB050,FARM05,2026-01-01T03:50:00Z,2026-01-01T03:53:00Z,2434.5,9.2,12.3,4.5,76.6
TURB050,FARM05,2026-01-01T03:55:00Z,2026-01-01T03:59:00Z,2388.0,9.2,12.3,3.6,77.0
TURB050,FARM05,2026-01-01T04:00:00Z,2026-01-01T04:04:00Z,2907.6,11.2,14.7,3.9,78.3
TURB050,FARM05,2026-01-01T04:05:00Z,2026-01-01T04:10:00Z,2781.8,9.9,13.4,1.9,78.9
TURB050,FARM05,2026-01-01T04:10:00Z,2026-01-01T04:13:00Z,2827.9,10.0,13.0,2.6,79.5
TURB050,FARM05,2026-01-01T04:15:00Z,2026-01-01T04:18:00Z,2674.9,9.7,12.6,4.4,79.9
TURB050,FARM05,2026-01-01T04:20:00Z,2026-01-01T04:22:00Z,2367.6,9.2,12.7,0.7,79.9
TURB050,FARM05,2026-01-01T04:25:00Z,2026-01-01T04:27:00Z,2432.4,9.0,11.9,3.4,79.8
TURB050,FARM05,2026-01-01T04:30:00Z,2026-01-01T04:33:00Z,2126.4,7.7,11.0,2.2,79.5
TURB050,FARM05,2026-01-01T04:35:00Z,2026-01-01T04:38:00Z,1606.5,6.6,8.8,2.9,78.7
TURB050,FARM05,2026-01-01T04:40:00Z,2026-01-01T04:41:00Z,1121.6,6.2,8.3,1.7,77.5
TURB050,FARM05,2026-01-01T04:45:00Z,2026-01-01T04:46:00Z,959.0,5.5,7.5,4.1,76.0
TURB050,FARM05,2026-01-01T04:50:00Z,2026-01-01T04:55:00Z,1512.1,6.6,9.0,3.0,75.5
TURB050,FARM05,2026-01-01T04:55:00Z,2026-01-01T04:59:00Z,1509.2,6.6,9.5,2.7,74.5
TURB050,FARM05,2026-01-01T05:00:00Z,2026-01-01T05:05:00Z,1445.5,6.7,9.0,0.6,74.1
TURB050,FARM05,2026-01-01T05:05:00Z,2026-01-01T05:09:00Z,1225.4,6.3,8.0,0.5,73.5
TURB050,FARM05,2026-01-01T05:10:00Z,2026-01-01T05:15:00Z,916.3,5.5,6.9,1.1,72.9
TURB050,FARM05,2026-01-01T05:15:00Z,2026-01-01T05:20:00Z,971.7,5.5,7.5,0.4,72.1
TURB050,FARM05,2026-01-01T05:20:00Z,2026-01-01T05:24:00Z,803.1,4.9,6.8,2.9,71.8
TURB050,FARM05,2026-01-01T05:25:00Z,2026-01-01T05:26:00Z,875.3,5.1,6.6,1.2,71.5
TURB050,FARM05,2026-01-01T05:30:00Z,2026-01-01T05:31:00Z,1111.0,5.8,8.2,2.3,71.2
TURB050,FARM05,2026-01-01T05:35:00Z,2026-01-01T05:36:00Z,1513.0,7.1,9.5,3.6,71.5
TURB050,FARM05,2026-01-01T05:40:00Z,2026-01-01T05:42:00Z,1479.1,6.6,9.0,2.1,71.3
TURB050,FARM05,2026-01-01T05:45:00Z,2026-01-01T05:47:00Z,1520.6,6.7,7.9,4.0,71.9
TURB050,FARM05,2026-01-01T05:50:00Z,2026-01-01T05:51:00Z,1287.6,6.2,8.6,2.8,71.8
TURB050,FARM05,2026-01-01T05:55:00Z,2026-01-01T05:57:00Z,948.9,5.6,7.8,2.0,71.4
TURB050,FARM05,2026-01-01T06:00:00Z,2026-01-01T06:02:00Z,1104.2,5.8,6.9,2.5,71.4
TURB050,FARM05,2026-01-01T06:05:00Z,2026-01-01T06:07:00Z,2134.9,8.5,11.6,2.4,72.4
TURB050,FARM05,2026-01-01T06:10:00Z,2026-01-01T06:13:00Z,1811.3,7.9,10.1,1.7,73.0
TURB050,FARM05,2026-01-01T06:15:00Z,2026-01-01T06:16:00Z,2144.1,8.3,10.8,1.3,73.7
TURB050,FARM05,2026-01-01T06:20:00Z,2026-01-01T06:21:00Z,2681.3,9.2,12.4,1.2,74.9
TURB050,FARM05,2026-01-01T06:25:00Z,2026-01-01T06:30:00Z,2042.4,8.3,10.8,3.6,75.2
TURB050,FARM05,2026-01-01T06:30:00Z,2026-01-01T06:31:00Z,1986.8,8.3,11.0,1.0,75.5
TURB050,FARM05,2026-01-01T06:35:00Z,2026-01-01T06:40:00Z,2290.9,9.0,11.9,3.8,76.3
TURB050,FARM05,2026-01-01T06:40:00Z,2026-01-01T06:44:00Z,2113.3,8.5,11.2,1.0,76.9
TURB050,FARM05,2026-01-01T06:45:00Z,2026-01-01T06:47:00Z,1892.0,7.9,11.0,0.9,76.9
TURB050,FARM05,2026-01-01T06:50:00Z,2026-01-01T06:52:00Z,1708.1,7.5,10.6,1.1,76.8
TURB050,FARM05,2026-01-01T06:55:00Z,2026-01-01T06:57:00Z,1257.9,6.3,7.9,2.5,75.9
TURB050,FARM05,2026-01-01T07:00:00Z,2026-01-01T07:05:00Z,1579.5,7.1,8.9,3.1,75.7
TURB050,FARM05,2026-01-01T07:05:00Z,2026-01-01T07:08:00Z,1322.9,6.3,8.1,2.6,75.2
TURB050,FARM05,2026-01-01T07:10:00Z,2026-01-01T07:13:00Z,1533.9,6.9,9.2,0.9,75.1
TURB050,FARM05,2026-01-01T07:15:00Z,2026-01-01T07:19:00Z,1597.8,7.1,9.5,2.7,74.7
TURB050,FARM05,2026-01-01T07:20:00Z,2026-01-01T07:25:00Z,1905.1,7.6,10.0,2.7,75.2
TURB050,FARM05,2026-01-01T07:25:00Z,2026-01-01T07:29:00Z,1995.9,8.8,11.3,3.0,75.3
TURB050,FARM05,2026-01-01T07:30:00Z,2026-01-01T07:34:00Z,2509.5,8.8,11.6,1.9,76.1
TURB050,FARM05,2026-01-01T07:35:00Z,2026-01-01T07:38:00Z,1816.9,7.9,10.8,1.7,76.0
TURB050,FARM05,2026-01-01T07:40:00Z,2026-01-01T07:43:00Z,2312.9,9.1,11.8,4.5,76.4
TURB050,FARM05,2026-01-01T07:45:00Z,2026-01-01T07:46:00Z,1643.2,7.3,9.2,3.5,76.2
TURB050,FARM05,2026-01-01T07:50:00Z,2026-01-01T07:53:00Z,1807.4,7.5,9.9,3.9,75.9
TURB050,FARM05,2026-01-01T07:55:00Z,2026-01-01T07:56:00Z,1507.5,7.4,9.8,1.4,75.5
TURB050,FARM05,2026-01-01T08:00:00Z,2026-01-01T08:05:00Z,1689.7,7.2,9.2,2.0,75.5
TURB050,FARM05,2026-01-01T08:05:00Z,2026-01-01T08:06:00Z,2072.2,8.2,11.3,2.0,76.0
TURB050,FARM05,2026-01-01T08:10:00Z,2026-01-01T08:11:00Z,2375.0,8.7,11.4,3.7,76.6
TURB050,FARM05,2026-01-01T08:15:00Z,2026-01-01T08:17:00Z,1417.4,6.8,8.8,2.1,75.7
TURB050,FARM05,2026-01-01T08:20:00Z,2026-01-01T08:24:00Z,1140.4,6.2,8.6,1.8,75.4
TURB050,FARM05,2026-01-01T08:25:00Z,2026-01-01T08:30:00Z,1756.0,7.2,9.6,1.2,74.9
TURB050,FARM05,2026-01-01T08:30:00Z,2026-01-01T08:32:00Z,2165.0,8.1,11.2,2.7,75.4
TURB050,FARM05,2026-01-01T08:35:00Z,2026-01-01T08:36:00Z,1514.9,7.3,10.0,3.2,74.9
TURB050,FARM05,2026-01-01T08:40:00Z,2026-01-01T09:04:00Z,1679.0,7.0,9.5,2.3,75.0
TURB050,FARM05,2026-01-01T08:45:00Z,2026-01-01T08:46:00Z,2006.7,8.5,11.2,0.6,75.1
TURB050,FARM05,2026-01-01T08:50:00Z,2026-01-01T08:53:00Z,2633.7,9.7,12.8,1.5,76.1
TURB050,FARM05,2026-01-01T08:55:00Z,2026-01-01T08:56:00Z,2494.8,9.0,11.9,3.3,76.6
TURB050,FARM05,2026-01-01T09:00:00Z,2026-01-01T09:04:00Z,2451.9,9.3,13.2,2.5,77.2
TURB050,FARM05,2026-01-01T09:05:00Z,2026-01-01T09:09:00Z,2359.9,8.9,11.9,1.5,77.7
TURB050,FARM05,2026-01-01T09:10:00Z,2026-01-01T09:13:00Z,2630.8,10.4,14.0,1.6,78.3
TURB050,FARM05,2026-01-01T09:15:00Z,2026-01-01T09:18:00Z,3241.1,11.2,15.2,2.8,78.8
TURB050,FARM05,2026-01-01T09:20:00Z,2026-01-01T09:24:00Z,3453.4,11.8,15.7,1.2,80.2
TURB050,FARM05,2026-01-01T09:25:00Z,2026-01-01T09:28:00Z,3110.8,12.1,15.5,2.7,81.3
TURB050,FARM05,2026-01-01T09:30:00Z,2026-01-01T09:31:00Z,2773.0,10.3,13.8,2.7,81.6
TURB050,FARM05,2026-01-01T09:35:00Z,2026-01-01T09:39:00Z,2559.2,11.2,14.6,0.7,81.6
TURB050,FARM05,2026-01-01T09:40:00Z,2026-01-01T09:45:00Z,3327.7,10.7,14.9,3.7,82.7
TURB050,FARM05,2026-01-01T09:45:00Z,2026-01-01T09:48:00Z,2848.0,10.9,14.3,1.1,82.8
TURB050,FARM05,2026-01-01T09:50:00Z,2026-01-01T09:53:00Z,3071.9,10.6,14.3,2.4,83.4
TURB050,FARM05,2026-01-01T09:55:00Z,2026-01-01T09:59:00Z,3477.5,11.9,15.7,3.6,84.1
TURB050,FARM05,2026-01-01T10:00:00Z,2026-01-01T10:04:00Z,3481.3,11.2,15.1,3.8,84.7
TURB050,FARM05,2026-01-01T10:05:00Z,2026-01-01T10:07:00Z,2452.1,9.6,13.1,2.5,83.7
TURB050,FARM05,2026-01-01T10:10:00Z,2026-01-01T10:13:00Z,3055.0,11.0,14.4,1.1,83.8
TURB050,FARM05,2026-01-01T10:15:00Z,2026-01-01T10:17:00Z,3231.7,12.0,15.8,2.7,83.8
TURB050,FARM05,2026-01-01T10:20:00Z,2026-01-01T10:25:00Z,3037.4,11.4,15.1,2.5,83.9
TURB050,FARM05,2026-01-01T10:25:00Z,2026-01-01T10:30:00Z,3254.2,11.5,16.2,2.0,84.2
TURB050,FARM05,2026-01-01T10:30:00Z,2026-01-01T10:31:00Z,3345.2,11.4,15.6,2.9,84.7
TURB050,FARM05,2026-01-01T10:35:00Z,2026-01-01T10:38:00Z,3500.0,13.3,15.6,3.8,85.4
TURB050,FARM05,2026-01-01T10:40:00Z,2026-01-01T10:41:00Z,3386.0,12.9,16.0,3.1,85.9
TURB050,FARM05,2026-01-01T10:45:00Z,2026-01-01T10:49:00Z,3500.0,12.7,16.0,3.0,85.9
TURB050,FARM05,2026-01-01T10:50:00Z,2026-01-01T10:53:00Z,3287.0,11.9,16.6,2.3,86.0
TURB050,FARM05,2026-01-01T10:55:00Z,2026-01-01T10:57:00Z,3318.5,13.1,16.3,4.3,86.3
TURB050,FARM05,2026-01-01T11:00:00Z,2026-01-01T11:03:00Z,3352.8,12.0,16.0,1.9,86.6
TURB050,FARM05,2026-01-01T11:05:00Z,2026-01-01T11:07:00Z,3478.7,11.8,15.4,0.8,86.6
TURB050,FARM05,2026-01-01T11:10:00Z,2026-01-01T11:14:00Z,3011.5,11.6,15.7,2.3,86.1
TURB050,FARM05,2026-01-01T11:15:00Z,2026-01-01T11:20:00Z,3151.5,11.2,15.3,3.6,86.1
TURB050,FARM05,2026-01-01T11:20:00Z,2026-01-01T11:22:00Z,2452.1,9.4,12.2,3.9,85.0
TURB050,FARM05,2026-01-01T11:25:00Z,2026-01-01T11:29:00Z,2531.8,9.4,12.8,1.9,84.4
TURB050,FARM05,2026-01-01T11:30:00Z,2026-01-01T11:32:00Z,2180.5,8.8,12.1,2.0,83.5
TURB050,FARM05,2026-01-01T11:35:00Z,2026-01-01T11:40:00Z,2597.0,9.3,11.8,4.0,83.0
TURB050,FARM05,2026-01-01T11:40:00Z,2026-01-01T11:45:00Z,3228.6,10.2,13.2,2.0,83.6
TURB050,FARM05,2026-01-01T11:45:00Z,2026-01-01T11:50:00Z,2602.0,10.3,13.3,1.9,83.1
TURB050,FARM05,2026-01-01T11:50:00Z,2026-01-01T11:52:00Z,2403.1,9.5,12.1,2.2,82.8
